sample_id,participant_id,file_path,duration_seconds
170_audio,170,D:\ieee-final-dep\datasets\raw\dvlog\170\170_acoustic.npy,
171_audio,171,D:\ieee-final-dep\datasets\raw\dvlog\171\171_acoustic.npy,
172_audio,172,D:\ieee-final-dep\datasets\raw\dvlog\172\172_acoustic.npy,
173_audio,173,D:\ieee-final-dep\datasets\raw\dvlog\173\173_acoustic.npy,
174_audio,174,D:\ieee-final-dep\datasets\raw\dvlog\174\174_acoustic.npy,
175_audio,175,D:\ieee-final-dep\datasets\raw\dvlog\175\175_acoustic.npy,
176_audio,176,D:\ieee-final-dep\datasets\raw\dvlog\176\176_acoustic.npy,
177_audio,177,D:\ieee-final-dep\datasets\raw\dvlog\177\177_acoustic.npy,
178_audio,178,D:\ieee-final-dep\datasets\raw\dvlog\178\178_acoustic.npy,
179_audio,179,D:\ieee-final-dep\datasets\raw\dvlog\179\179_acoustic.npy,
18_audio,18,D:\ieee-final-dep\datasets\raw\dvlog\18\18_acoustic.npy,
180_audio,180,D:\ieee-final-dep\datasets\raw\dvlog\180\180_acoustic.npy,
181_audio,181,D:\ieee-final-dep\datasets\raw\dvlog\181\181_acoustic.npy,
182_audio,182,D:\ieee-final-dep\datasets\raw\dvlog\182\182_acoustic.npy,
183_audio,183,D:\ieee-final-dep\datasets\raw\dvlog\183\183_acoustic.npy,
184_audio,184,D:\ieee-final-dep\datasets\raw\dvlog\184\184_acoustic.npy,
185_audio,185,D:\ieee-final-dep\datasets\raw\dvlog\185\185_acoustic.npy,
186_audio,186,D:\ieee-final-dep\datasets\raw\dvlog\186\186_acoustic.npy,
187_audio,187,D:\ieee-final-dep\datasets\raw\dvlog\187\187_acoustic.npy,
188_audio,188,D:\ieee-final-dep\datasets\raw\dvlog\188\188_acoustic.npy,
189_audio,189,D:\ieee-final-dep\datasets\raw\dvlog\189\189_acoustic.npy,
19_audio,19,D:\ieee-final-dep\datasets\raw\dvlog\19\19_acoustic.npy,
190_audio,190,D:\ieee-final-dep\datasets\raw\dvlog\190\190_acoustic.npy,
191_audio,191,D:\ieee-final-dep\datasets\raw\dvlog\191\191_acoustic.npy,
192_audio,192,D:\ieee-final-dep\datasets\raw\dvlog\192\192_acoustic.npy,
193_audio,193,D:\ieee-final-dep\datasets\raw\dvlog\193\193_acoustic.npy,
194_audio,194,D:\ieee-final-dep\datasets\raw\dvlog\194\194_acoustic.npy,
195_audio,195,D:\ieee-final-dep\datasets\raw\dvlog\195\195_acoustic.npy,
196_audio,196,D:\ieee-final-dep\datasets\raw\dvlog\196\196_acoustic.npy,
197_audio,197,D:\ieee-final-dep\datasets\raw\dvlog\197\197_acoustic.npy,
198_audio,198,D:\ieee-final-dep\datasets\raw\dvlog\198\198_acoustic.npy,
199_audio,199,D:\ieee-final-dep\datasets\raw\dvlog\199\199_acoustic.npy,
2_audio,2,D:\ieee-final-dep\datasets\raw\dvlog\2\2_acoustic.npy,
20_audio,20,D:\ieee-final-dep\datasets\raw\dvlog\20\20_acoustic.npy,
200_audio,200,D:\ieee-final-dep\datasets\raw\dvlog\200\200_acoustic.npy,
201_audio,201,D:\ieee-final-dep\datasets\raw\dvlog\201\201_acoustic.npy,
202_audio,202,D:\ieee-final-dep\datasets\raw\dvlog\202\202_acoustic.npy,
203_audio,203,D:\ieee-final-dep\datasets\raw\dvlog\203\203_acoustic.npy,
204_audio,204,D:\ieee-final-dep\datasets\raw\dvlog\204\204_acoustic.npy,
205_audio,205,D:\ieee-final-dep\datasets\raw\dvlog\205\205_acoustic.npy,
206_audio,206,D:\ieee-final-dep\datasets\raw\dvlog\206\206_acoustic.npy,
207_audio,207,D:\ieee-final-dep\datasets\raw\dvlog\207\207_acoustic.npy,
208_audio,208,D:\ieee-final-dep\datasets\raw\dvlog\208\208_acoustic.npy,
209_audio,209,D:\ieee-final-dep\datasets\raw\dvlog\209\209_acoustic.npy,
21_audio,21,D:\ieee-final-dep\datasets\raw\dvlog\21\21_acoustic.npy,
210_audio,210,D:\ieee-final-dep\datasets\raw\dvlog\210\210_acoustic.npy,
211_audio,211,D:\ieee-final-dep\datasets\raw\dvlog\211\211_acoustic.npy,
212_audio,212,D:\ieee-final-dep\datasets\raw\dvlog\212\212_acoustic.npy,
213_audio,213,D:\ieee-final-dep\datasets\raw\dvlog\213\213_acoustic.npy,
214_audio,214,D:\ieee-final-dep\datasets\raw\dvlog\214\214_acoustic.npy,
215_audio,215,D:\ieee-final-dep\datasets\raw\dvlog\215\215_acoustic.npy,
216_audio,216,D:\ieee-final-dep\datasets\raw\dvlog\216\216_acoustic.npy,
217_audio,217,D:\ieee-final-dep\datasets\raw\dvlog\217\217_acoustic.npy,
218_audio,218,D:\ieee-final-dep\datasets\raw\dvlog\218\218_acoustic.npy,
219_audio,219,D:\ieee-final-dep\datasets\raw\dvlog\219\219_acoustic.npy,
22_audio,22,D:\ieee-final-dep\datasets\raw\dvlog\22\22_acoustic.npy,
220_audio,220,D:\ieee-final-dep\datasets\raw\dvlog\220\220_acoustic.npy,
221_audio,221,D:\ieee-final-dep\datasets\raw\dvlog\221\221_acoustic.npy,
222_audio,222,D:\ieee-final-dep\datasets\raw\dvlog\222\222_acoustic.npy,
223_audio,223,D:\ieee-final-dep\datasets\raw\dvlog\223\223_acoustic.npy,
224_audio,224,D:\ieee-final-dep\datasets\raw\dvlog\224\224_acoustic.npy,
225_audio,225,D:\ieee-final-dep\datasets\raw\dvlog\225\225_acoustic.npy,
226_audio,226,D:\ieee-final-dep\datasets\raw\dvlog\226\226_acoustic.npy,
227_audio,227,D:\ieee-final-dep\datasets\raw\dvlog\227\227_acoustic.npy,
228_audio,228,D:\ieee-final-dep\datasets\raw\dvlog\228\228_acoustic.npy,
229_audio,229,D:\ieee-final-dep\datasets\raw\dvlog\229\229_acoustic.npy,
23_audio,23,D:\ieee-final-dep\datasets\raw\dvlog\23\23_acoustic.npy,
230_audio,230,D:\ieee-final-dep\datasets\raw\dvlog\230\230_acoustic.npy,
231_audio,231,D:\ieee-final-dep\datasets\raw\dvlog\231\231_acoustic.npy,
232_audio,232,D:\ieee-final-dep\datasets\raw\dvlog\232\232_acoustic.npy,
233_audio,233,D:\ieee-final-dep\datasets\raw\dvlog\233\233_acoustic.npy,
234_audio,234,D:\ieee-final-dep\datasets\raw\dvlog\234\234_acoustic.npy,
235_audio,235,D:\ieee-final-dep\datasets\raw\dvlog\235\235_acoustic.npy,
236_audio,236,D:\ieee-final-dep\datasets\raw\dvlog\236\236_acoustic.npy,
237_audio,237,D:\ieee-final-dep\datasets\raw\dvlog\237\237_acoustic.npy,
238_audio,238,D:\ieee-final-dep\datasets\raw\dvlog\238\238_acoustic.npy,
239_audio,239,D:\ieee-final-dep\datasets\raw\dvlog\239\239_acoustic.npy,
24_audio,24,D:\ieee-final-dep\datasets\raw\dvlog\24\24_acoustic.npy,
240_audio,240,D:\ieee-final-dep\datasets\raw\dvlog\240\240_acoustic.npy,
241_audio,241,D:\ieee-final-dep\datasets\raw\dvlog\241\241_acoustic.npy,
242_audio,242,D:\ieee-final-dep\datasets\raw\dvlog\242\242_acoustic.npy,
243_audio,243,D:\ieee-final-dep\datasets\raw\dvlog\243\243_acoustic.npy,
244_audio,244,D:\ieee-final-dep\datasets\raw\dvlog\244\244_acoustic.npy,
245_audio,245,D:\ieee-final-dep\datasets\raw\dvlog\245\245_acoustic.npy,
246_audio,246,D:\ieee-final-dep\datasets\raw\dvlog\246\246_acoustic.npy,
247_audio,247,D:\ieee-final-dep\datasets\raw\dvlog\247\247_acoustic.npy,
248_audio,248,D:\ieee-final-dep\datasets\raw\dvlog\248\248_acoustic.npy,
249_audio,249,D:\ieee-final-dep\datasets\raw\dvlog\249\249_acoustic.npy,
25_audio,25,D:\ieee-final-dep\datasets\raw\dvlog\25\25_acoustic.npy,
250_audio,250,D:\ieee-final-dep\datasets\raw\dvlog\250\250_acoustic.npy,
251_audio,251,D:\ieee-final-dep\datasets\raw\dvlog\251\251_acoustic.npy,
252_audio,252,D:\ieee-final-dep\datasets\raw\dvlog\252\252_acoustic.npy,
253_audio,253,D:\ieee-final-dep\datasets\raw\dvlog\253\253_acoustic.npy,
254_audio,254,D:\ieee-final-dep\datasets\raw\dvlog\254\254_acoustic.npy,
255_audio,255,D:\ieee-final-dep\datasets\raw\dvlog\255\255_acoustic.npy,
256_audio,256,D:\ieee-final-dep\datasets\raw\dvlog\256\256_acoustic.npy,
257_audio,257,D:\ieee-final-dep\datasets\raw\dvlog\257\257_acoustic.npy,
258_audio,258,D:\ieee-final-dep\datasets\raw\dvlog\258\258_acoustic.npy,
259_audio,259,D:\ieee-final-dep\datasets\raw\dvlog\259\259_acoustic.npy,
26_audio,26,D:\ieee-final-dep\datasets\raw\dvlog\26\26_acoustic.npy,
260_audio,260,D:\ieee-final-dep\datasets\raw\dvlog\260\260_acoustic.npy,
261_audio,261,D:\ieee-final-dep\datasets\raw\dvlog\261\261_acoustic.npy,
262_audio,262,D:\ieee-final-dep\datasets\raw\dvlog\262\262_acoustic.npy,
263_audio,263,D:\ieee-final-dep\datasets\raw\dvlog\263\263_acoustic.npy,
264_audio,264,D:\ieee-final-dep\datasets\raw\dvlog\264\264_acoustic.npy,
265_audio,265,D:\ieee-final-dep\datasets\raw\dvlog\265\265_acoustic.npy,
266_audio,266,D:\ieee-final-dep\datasets\raw\dvlog\266\266_acoustic.npy,
267_audio,267,D:\ieee-final-dep\datasets\raw\dvlog\267\267_acoustic.npy,
268_audio,268,D:\ieee-final-dep\datasets\raw\dvlog\268\268_acoustic.npy,
269_audio,269,D:\ieee-final-dep\datasets\raw\dvlog\269\269_acoustic.npy,
27_audio,27,D:\ieee-final-dep\datasets\raw\dvlog\27\27_acoustic.npy,
270_audio,270,D:\ieee-final-dep\datasets\raw\dvlog\270\270_acoustic.npy,
271_audio,271,D:\ieee-final-dep\datasets\raw\dvlog\271\271_acoustic.npy,
272_audio,272,D:\ieee-final-dep\datasets\raw\dvlog\272\272_acoustic.npy,
273_audio,273,D:\ieee-final-dep\datasets\raw\dvlog\273\273_acoustic.npy,
274_audio,274,D:\ieee-final-dep\datasets\raw\dvlog\274\274_acoustic.npy,
275_audio,275,D:\ieee-final-dep\datasets\raw\dvlog\275\275_acoustic.npy,
276_audio,276,D:\ieee-final-dep\datasets\raw\dvlog\276\276_acoustic.npy,
277_audio,277,D:\ieee-final-dep\datasets\raw\dvlog\277\277_acoustic.npy,
278_audio,278,D:\ieee-final-dep\datasets\raw\dvlog\278\278_acoustic.npy,
279_audio,279,D:\ieee-final-dep\datasets\raw\dvlog\279\279_acoustic.npy,
28_audio,28,D:\ieee-final-dep\datasets\raw\dvlog\28\28_acoustic.npy,
280_audio,280,D:\ieee-final-dep\datasets\raw\dvlog\280\280_acoustic.npy,
281_audio,281,D:\ieee-final-dep\datasets\raw\dvlog\281\281_acoustic.npy,
282_audio,282,D:\ieee-final-dep\datasets\raw\dvlog\282\282_acoustic.npy,
283_audio,283,D:\ieee-final-dep\datasets\raw\dvlog\283\283_acoustic.npy,
284_audio,284,D:\ieee-final-dep\datasets\raw\dvlog\284\284_acoustic.npy,
285_audio,285,D:\ieee-final-dep\datasets\raw\dvlog\285\285_acoustic.npy,
286_audio,286,D:\ieee-final-dep\datasets\raw\dvlog\286\286_acoustic.npy,
287_audio,287,D:\ieee-final-dep\datasets\raw\dvlog\287\287_acoustic.npy,
288_audio,288,D:\ieee-final-dep\datasets\raw\dvlog\288\288_acoustic.npy,
289_audio,289,D:\ieee-final-dep\datasets\raw\dvlog\289\289_acoustic.npy,
29_audio,29,D:\ieee-final-dep\datasets\raw\dvlog\29\29_acoustic.npy,
290_audio,290,D:\ieee-final-dep\datasets\raw\dvlog\290\290_acoustic.npy,
291_audio,291,D:\ieee-final-dep\datasets\raw\dvlog\291\291_acoustic.npy,
292_audio,292,D:\ieee-final-dep\datasets\raw\dvlog\292\292_acoustic.npy,
293_audio,293,D:\ieee-final-dep\datasets\raw\dvlog\293\293_acoustic.npy,
294_audio,294,D:\ieee-final-dep\datasets\raw\dvlog\294\294_acoustic.npy,
295_audio,295,D:\ieee-final-dep\datasets\raw\dvlog\295\295_acoustic.npy,
296_audio,296,D:\ieee-final-dep\datasets\raw\dvlog\296\296_acoustic.npy,
297_audio,297,D:\ieee-final-dep\datasets\raw\dvlog\297\297_acoustic.npy,
298_audio,298,D:\ieee-final-dep\datasets\raw\dvlog\298\298_acoustic.npy,
299_audio,299,D:\ieee-final-dep\datasets\raw\dvlog\299\299_acoustic.npy,
3_audio,3,D:\ieee-final-dep\datasets\raw\dvlog\3\3_acoustic.npy,
30_audio,30,D:\ieee-final-dep\datasets\raw\dvlog\30\30_acoustic.npy,
300_audio,300,D:\ieee-final-dep\datasets\raw\dvlog\300\300_acoustic.npy,
301_audio,301,D:\ieee-final-dep\datasets\raw\dvlog\301\301_acoustic.npy,
302_audio,302,D:\ieee-final-dep\datasets\raw\dvlog\302\302_acoustic.npy,
303_audio,303,D:\ieee-final-dep\datasets\raw\dvlog\303\303_acoustic.npy,
304_audio,304,D:\ieee-final-dep\datasets\raw\dvlog\304\304_acoustic.npy,
305_audio,305,D:\ieee-final-dep\datasets\raw\dvlog\305\305_acoustic.npy,
306_audio,306,D:\ieee-final-dep\datasets\raw\dvlog\306\306_acoustic.npy,
307_audio,307,D:\ieee-final-dep\datasets\raw\dvlog\307\307_acoustic.npy,
308_audio,308,D:\ieee-final-dep\datasets\raw\dvlog\308\308_acoustic.npy,
309_audio,309,D:\ieee-final-dep\datasets\raw\dvlog\309\309_acoustic.npy,
31_audio,31,D:\ieee-final-dep\datasets\raw\dvlog\31\31_acoustic.npy,
310_audio,310,D:\ieee-final-dep\datasets\raw\dvlog\310\310_acoustic.npy,
311_audio,311,D:\ieee-final-dep\datasets\raw\dvlog\311\311_acoustic.npy,
312_audio,312,D:\ieee-final-dep\datasets\raw\dvlog\312\312_acoustic.npy,
313_audio,313,D:\ieee-final-dep\datasets\raw\dvlog\313\313_acoustic.npy,
314_audio,314,D:\ieee-final-dep\datasets\raw\dvlog\314\314_acoustic.npy,
315_audio,315,D:\ieee-final-dep\datasets\raw\dvlog\315\315_acoustic.npy,
316_audio,316,D:\ieee-final-dep\datasets\raw\dvlog\316\316_acoustic.npy,
317_audio,317,D:\ieee-final-dep\datasets\raw\dvlog\317\317_acoustic.npy,
318_audio,318,D:\ieee-final-dep\datasets\raw\dvlog\318\318_acoustic.npy,
319_audio,319,D:\ieee-final-dep\datasets\raw\dvlog\319\319_acoustic.npy,
32_audio,32,D:\ieee-final-dep\datasets\raw\dvlog\32\32_acoustic.npy,
320_audio,320,D:\ieee-final-dep\datasets\raw\dvlog\320\320_acoustic.npy,
321_audio,321,D:\ieee-final-dep\datasets\raw\dvlog\321\321_acoustic.npy,
322_audio,322,D:\ieee-final-dep\datasets\raw\dvlog\322\322_acoustic.npy,
323_audio,323,D:\ieee-final-dep\datasets\raw\dvlog\323\323_acoustic.npy,
324_audio,324,D:\ieee-final-dep\datasets\raw\dvlog\324\324_acoustic.npy,
325_audio,325,D:\ieee-final-dep\datasets\raw\dvlog\325\325_acoustic.npy,
326_audio,326,D:\ieee-final-dep\datasets\raw\dvlog\326\326_acoustic.npy,
327_audio,327,D:\ieee-final-dep\datasets\raw\dvlog\327\327_acoustic.npy,
328_audio,328,D:\ieee-final-dep\datasets\raw\dvlog\328\328_acoustic.npy,
329_audio,329,D:\ieee-final-dep\datasets\raw\dvlog\329\329_acoustic.npy,
33_audio,33,D:\ieee-final-dep\datasets\raw\dvlog\33\33_acoustic.npy,
330_audio,330,D:\ieee-final-dep\datasets\raw\dvlog\330\330_acoustic.npy,
331_audio,331,D:\ieee-final-dep\datasets\raw\dvlog\331\331_acoustic.npy,
332_audio,332,D:\ieee-final-dep\datasets\raw\dvlog\332\332_acoustic.npy,
333_audio,333,D:\ieee-final-dep\datasets\raw\dvlog\333\333_acoustic.npy,
334_audio,334,D:\ieee-final-dep\datasets\raw\dvlog\334\334_acoustic.npy,
335_audio,335,D:\ieee-final-dep\datasets\raw\dvlog\335\335_acoustic.npy,
336_audio,336,D:\ieee-final-dep\datasets\raw\dvlog\336\336_acoustic.npy,
337_audio,337,D:\ieee-final-dep\datasets\raw\dvlog\337\337_acoustic.npy,
338_audio,338,D:\ieee-final-dep\datasets\raw\dvlog\338\338_acoustic.npy,
339_audio,339,D:\ieee-final-dep\datasets\raw\dvlog\339\339_acoustic.npy,
34_audio,34,D:\ieee-final-dep\datasets\raw\dvlog\34\34_acoustic.npy,
340_audio,340,D:\ieee-final-dep\datasets\raw\dvlog\340\340_acoustic.npy,
341_audio,341,D:\ieee-final-dep\datasets\raw\dvlog\341\341_acoustic.npy,
342_audio,342,D:\ieee-final-dep\datasets\raw\dvlog\342\342_acoustic.npy,
343_audio,343,D:\ieee-final-dep\datasets\raw\dvlog\343\343_acoustic.npy,
344_audio,344,D:\ieee-final-dep\datasets\raw\dvlog\344\344_acoustic.npy,
345_audio,345,D:\ieee-final-dep\datasets\raw\dvlog\345\345_acoustic.npy,
346_audio,346,D:\ieee-final-dep\datasets\raw\dvlog\346\346_acoustic.npy,
347_audio,347,D:\ieee-final-dep\datasets\raw\dvlog\347\347_acoustic.npy,
348_audio,348,D:\ieee-final-dep\datasets\raw\dvlog\348\348_acoustic.npy,
349_audio,349,D:\ieee-final-dep\datasets\raw\dvlog\349\349_acoustic.npy,
35_audio,35,D:\ieee-final-dep\datasets\raw\dvlog\35\35_acoustic.npy,
350_audio,350,D:\ieee-final-dep\datasets\raw\dvlog\350\350_acoustic.npy,
351_audio,351,D:\ieee-final-dep\datasets\raw\dvlog\351\351_acoustic.npy,
352_audio,352,D:\ieee-final-dep\datasets\raw\dvlog\352\352_acoustic.npy,
353_audio,353,D:\ieee-final-dep\datasets\raw\dvlog\353\353_acoustic.npy,
354_audio,354,D:\ieee-final-dep\datasets\raw\dvlog\354\354_acoustic.npy,
355_audio,355,D:\ieee-final-dep\datasets\raw\dvlog\355\355_acoustic.npy,
356_audio,356,D:\ieee-final-dep\datasets\raw\dvlog\356\356_acoustic.npy,
357_audio,357,D:\ieee-final-dep\datasets\raw\dvlog\357\357_acoustic.npy,
358_audio,358,D:\ieee-final-dep\datasets\raw\dvlog\358\358_acoustic.npy,
359_audio,359,D:\ieee-final-dep\datasets\raw\dvlog\359\359_acoustic.npy,
36_audio,36,D:\ieee-final-dep\datasets\raw\dvlog\36\36_acoustic.npy,
360_audio,360,D:\ieee-final-dep\datasets\raw\dvlog\360\360_acoustic.npy,
361_audio,361,D:\ieee-final-dep\datasets\raw\dvlog\361\361_acoustic.npy,
362_audio,362,D:\ieee-final-dep\datasets\raw\dvlog\362\362_acoustic.npy,
363_audio,363,D:\ieee-final-dep\datasets\raw\dvlog\363\363_acoustic.npy,
364_audio,364,D:\ieee-final-dep\datasets\raw\dvlog\364\364_acoustic.npy,
365_audio,365,D:\ieee-final-dep\datasets\raw\dvlog\365\365_acoustic.npy,
366_audio,366,D:\ieee-final-dep\datasets\raw\dvlog\366\366_acoustic.npy,
367_audio,367,D:\ieee-final-dep\datasets\raw\dvlog\367\367_acoustic.npy,
368_audio,368,D:\ieee-final-dep\datasets\raw\dvlog\368\368_acoustic.npy,
369_audio,369,D:\ieee-final-dep\datasets\raw\dvlog\369\369_acoustic.npy,
37_audio,37,D:\ieee-final-dep\datasets\raw\dvlog\37\37_acoustic.npy,
370_audio,370,D:\ieee-final-dep\datasets\raw\dvlog\370\370_acoustic.npy,
371_audio,371,D:\ieee-final-dep\datasets\raw\dvlog\371\371_acoustic.npy,
372_audio,372,D:\ieee-final-dep\datasets\raw\dvlog\372\372_acoustic.npy,
373_audio,373,D:\ieee-final-dep\datasets\raw\dvlog\373\373_acoustic.npy,
374_audio,374,D:\ieee-final-dep\datasets\raw\dvlog\374\374_acoustic.npy,
375_audio,375,D:\ieee-final-dep\datasets\raw\dvlog\375\375_acoustic.npy,
376_audio,376,D:\ieee-final-dep\datasets\raw\dvlog\376\376_acoustic.npy,
377_audio,377,D:\ieee-final-dep\datasets\raw\dvlog\377\377_acoustic.npy,
378_audio,378,D:\ieee-final-dep\datasets\raw\dvlog\378\378_acoustic.npy,
379_audio,379,D:\ieee-final-dep\datasets\raw\dvlog\379\379_acoustic.npy,
38_audio,38,D:\ieee-final-dep\datasets\raw\dvlog\38\38_acoustic.npy,
380_audio,380,D:\ieee-final-dep\datasets\raw\dvlog\380\380_acoustic.npy,
381_audio,381,D:\ieee-final-dep\datasets\raw\dvlog\381\381_acoustic.npy,
382_audio,382,D:\ieee-final-dep\datasets\raw\dvlog\382\382_acoustic.npy,
383_audio,383,D:\ieee-final-dep\datasets\raw\dvlog\383\383_acoustic.npy,
384_audio,384,D:\ieee-final-dep\datasets\raw\dvlog\384\384_acoustic.npy,
385_audio,385,D:\ieee-final-dep\datasets\raw\dvlog\385\385_acoustic.npy,
386_audio,386,D:\ieee-final-dep\datasets\raw\dvlog\386\386_acoustic.npy,
387_audio,387,D:\ieee-final-dep\datasets\raw\dvlog\387\387_acoustic.npy,
388_audio,388,D:\ieee-final-dep\datasets\raw\dvlog\388\388_acoustic.npy,
389_audio,389,D:\ieee-final-dep\datasets\raw\dvlog\389\389_acoustic.npy,
39_audio,39,D:\ieee-final-dep\datasets\raw\dvlog\39\39_acoustic.npy,
390_audio,390,D:\ieee-final-dep\datasets\raw\dvlog\390\390_acoustic.npy,
391_audio,391,D:\ieee-final-dep\datasets\raw\dvlog\391\391_acoustic.npy,
392_audio,392,D:\ieee-final-dep\datasets\raw\dvlog\392\392_acoustic.npy,
393_audio,393,D:\ieee-final-dep\datasets\raw\dvlog\393\393_acoustic.npy,
394_audio,394,D:\ieee-final-dep\datasets\raw\dvlog\394\394_acoustic.npy,
395_audio,395,D:\ieee-final-dep\datasets\raw\dvlog\395\395_acoustic.npy,
396_audio,396,D:\ieee-final-dep\datasets\raw\dvlog\396\396_acoustic.npy,
397_audio,397,D:\ieee-final-dep\datasets\raw\dvlog\397\397_acoustic.npy,
398_audio,398,D:\ieee-final-dep\datasets\raw\dvlog\398\398_acoustic.npy,
399_audio,399,D:\ieee-final-dep\datasets\raw\dvlog\399\399_acoustic.npy,
4_audio,4,D:\ieee-final-dep\datasets\raw\dvlog\4\4_acoustic.npy,
40_audio,40,D:\ieee-final-dep\datasets\raw\dvlog\40\40_acoustic.npy,
400_audio,400,D:\ieee-final-dep\datasets\raw\dvlog\400\400_acoustic.npy,
401_audio,401,D:\ieee-final-dep\datasets\raw\dvlog\401\401_acoustic.npy,
402_audio,402,D:\ieee-final-dep\datasets\raw\dvlog\402\402_acoustic.npy,
403_audio,403,D:\ieee-final-dep\datasets\raw\dvlog\403\403_acoustic.npy,
404_audio,404,D:\ieee-final-dep\datasets\raw\dvlog\404\404_acoustic.npy,
405_audio,405,D:\ieee-final-dep\datasets\raw\dvlog\405\405_acoustic.npy,
406_audio,406,D:\ieee-final-dep\datasets\raw\dvlog\406\406_acoustic.npy,
407_audio,407,D:\ieee-final-dep\datasets\raw\dvlog\407\407_acoustic.npy,
408_audio,408,D:\ieee-final-dep\datasets\raw\dvlog\408\408_acoustic.npy,
409_audio,409,D:\ieee-final-dep\datasets\raw\dvlog\409\409_acoustic.npy,
41_audio,41,D:\ieee-final-dep\datasets\raw\dvlog\41\41_acoustic.npy,
410_audio,410,D:\ieee-final-dep\datasets\raw\dvlog\410\410_acoustic.npy,
411_audio,411,D:\ieee-final-dep\datasets\raw\dvlog\411\411_acoustic.npy,
412_audio,412,D:\ieee-final-dep\datasets\raw\dvlog\412\412_acoustic.npy,
413_audio,413,D:\ieee-final-dep\datasets\raw\dvlog\413\413_acoustic.npy,
414_audio,414,D:\ieee-final-dep\datasets\raw\dvlog\414\414_acoustic.npy,
415_audio,415,D:\ieee-final-dep\datasets\raw\dvlog\415\415_acoustic.npy,
416_audio,416,D:\ieee-final-dep\datasets\raw\dvlog\416\416_acoustic.npy,
417_audio,417,D:\ieee-final-dep\datasets\raw\dvlog\417\417_acoustic.npy,
418_audio,418,D:\ieee-final-dep\datasets\raw\dvlog\418\418_acoustic.npy,
419_audio,419,D:\ieee-final-dep\datasets\raw\dvlog\419\419_acoustic.npy,
42_audio,42,D:\ieee-final-dep\datasets\raw\dvlog\42\42_acoustic.npy,
420_audio,420,D:\ieee-final-dep\datasets\raw\dvlog\420\420_acoustic.npy,
421_audio,421,D:\ieee-final-dep\datasets\raw\dvlog\421\421_acoustic.npy,
422_audio,422,D:\ieee-final-dep\datasets\raw\dvlog\422\422_acoustic.npy,
423_audio,423,D:\ieee-final-dep\datasets\raw\dvlog\423\423_acoustic.npy,
424_audio,424,D:\ieee-final-dep\datasets\raw\dvlog\424\424_acoustic.npy,
425_audio,425,D:\ieee-final-dep\datasets\raw\dvlog\425\425_acoustic.npy,
426_audio,426,D:\ieee-final-dep\datasets\raw\dvlog\426\426_acoustic.npy,
427_audio,427,D:\ieee-final-dep\datasets\raw\dvlog\427\427_acoustic.npy,
428_audio,428,D:\ieee-final-dep\datasets\raw\dvlog\428\428_acoustic.npy,
429_audio,429,D:\ieee-final-dep\datasets\raw\dvlog\429\429_acoustic.npy,
43_audio,43,D:\ieee-final-dep\datasets\raw\dvlog\43\43_acoustic.npy,
430_audio,430,D:\ieee-final-dep\datasets\raw\dvlog\430\430_acoustic.npy,
431_audio,431,D:\ieee-final-dep\datasets\raw\dvlog\431\431_acoustic.npy,
432_audio,432,D:\ieee-final-dep\datasets\raw\dvlog\432\432_acoustic.npy,
433_audio,433,D:\ieee-final-dep\datasets\raw\dvlog\433\433_acoustic.npy,
434_audio,434,D:\ieee-final-dep\datasets\raw\dvlog\434\434_acoustic.npy,
435_audio,435,D:\ieee-final-dep\datasets\raw\dvlog\435\435_acoustic.npy,
436_audio,436,D:\ieee-final-dep\datasets\raw\dvlog\436\436_acoustic.npy,
437_audio,437,D:\ieee-final-dep\datasets\raw\dvlog\437\437_acoustic.npy,
438_audio,438,D:\ieee-final-dep\datasets\raw\dvlog\438\438_acoustic.npy,
439_audio,439,D:\ieee-final-dep\datasets\raw\dvlog\439\439_acoustic.npy,
44_audio,44,D:\ieee-final-dep\datasets\raw\dvlog\44\44_acoustic.npy,
440_audio,440,D:\ieee-final-dep\datasets\raw\dvlog\440\440_acoustic.npy,
441_audio,441,D:\ieee-final-dep\datasets\raw\dvlog\441\441_acoustic.npy,
442_audio,442,D:\ieee-final-dep\datasets\raw\dvlog\442\442_acoustic.npy,
443_audio,443,D:\ieee-final-dep\datasets\raw\dvlog\443\443_acoustic.npy,
444_audio,444,D:\ieee-final-dep\datasets\raw\dvlog\444\444_acoustic.npy,
445_audio,445,D:\ieee-final-dep\datasets\raw\dvlog\445\445_acoustic.npy,
446_audio,446,D:\ieee-final-dep\datasets\raw\dvlog\446\446_acoustic.npy,
447_audio,447,D:\ieee-final-dep\datasets\raw\dvlog\447\447_acoustic.npy,
448_audio,448,D:\ieee-final-dep\datasets\raw\dvlog\448\448_acoustic.npy,
449_audio,449,D:\ieee-final-dep\datasets\raw\dvlog\449\449_acoustic.npy,
45_audio,45,D:\ieee-final-dep\datasets\raw\dvlog\45\45_acoustic.npy,
450_audio,450,D:\ieee-final-dep\datasets\raw\dvlog\450\450_acoustic.npy,
451_audio,451,D:\ieee-final-dep\datasets\raw\dvlog\451\451_acoustic.npy,
452_audio,452,D:\ieee-final-dep\datasets\raw\dvlog\452\452_acoustic.npy,
453_audio,453,D:\ieee-final-dep\datasets\raw\dvlog\453\453_acoustic.npy,
454_audio,454,D:\ieee-final-dep\datasets\raw\dvlog\454\454_acoustic.npy,
455_audio,455,D:\ieee-final-dep\datasets\raw\dvlog\455\455_acoustic.npy,
